class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,outer_cnnz,colw_cnnz,inner_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,man_write,outer_time,colw_time,inner_time,phases
Highly sparse,bcsstm06,420,420,0.2380952380952381,420,420,420,420,420,0.0,,0.07200000000000273,0.16899999999998272,0.05600000000004002,0.024999999999977263,0.29700000000002547,0.515,,,,,0.438,,0.501,0.492,0.476,"{('cu', 'start'): 664.583, ('cu', 'h2dmalloc'): 664.656, ('cu', 'h2d'): 664.67, ('cu', 'workest'): 664.742, ('cu', 'compute'): 664.911, ('cu', 'copy'): 664.967, ('cu', 'pack'): 664.985, ('cu', 'd2h'): 665.01, ('gust', 'start'): 665.114, ('gust', 'h2d'): 665.196, ('gust', 'count'): 665.215, ('gust', 'scan'): 665.255, ('gust', 'expand'): 665.274, ('gust', 'sort'): 665.332, ('gust', 'reduce'): 665.371, ('gust', 'final'): 665.427, ('gust', 'pack'): 665.445, ('gust', 'd2h'): 665.455, ('outer', 'start'): 665.566, ('outer', 'h2d'): 665.644, ('outer', 'csc'): 665.707, ('outer', 'count'): 665.725, ('outer', 'scan'): 665.761, ('outer', 'expand'): 665.779, ('outer', 'sort'): 665.822, ('outer', 'reduce'): 665.866, ('outer', 'final'): 665.92, ('outer', 'pack'): 665.938, ('outer', 'd2h'): 665.948, ('colw', 'start'): 666.08, ('colw', 'h2d'): 666.159, ('colw', 'csc'): 666.221, ('colw', 'count'): 666.24, ('colw', 'scan'): 666.277, ('colw', 'expand'): 666.309, ('colw', 'sort'): 666.354, ('colw', 'reduce'): 666.39, ('colw', 'final'): 666.439, ('colw', 'pack'): 666.458, ('colw', 'd2h'): 666.467, ('inner', 'start'): 666.582, ('inner', 'h2d'): 666.658, ('inner', 'csc'): 666.718, ('inner', 'count'): 666.736, ('inner', 'scan'): 666.77, ('inner', 'expand'): 666.788, ('inner', 'sort'): 666.83, ('inner', 'reduce'): 666.866, ('inner', 'final'): 666.914, ('inner', 'numeric'): 666.935, ('inner', 'pack'): 666.953, ('inner', 'd2h'): 666.963}"
Highly sparse,bcspwr08,1624,6050,0.22939467106699993,16916,16916,16916,16916,16916,0.0,,0.06700000000000728,0.16300000000001091,0.06799999999998363,0.0340000000001055,0.2980000000000018,0.519,,,,,0.507,,0.587,0.558,0.592,"{('cu', 'start'): 678.353, ('cu', 'h2dmalloc'): 678.421, ('cu', 'h2d'): 678.437, ('cu', 'workest'): 678.504, ('cu', 'compute'): 678.667, ('cu', 'copy'): 678.735, ('cu', 'pack'): 678.757, ('cu', 'd2h'): 678.791, ('gust', 'start'): 678.883, ('gust', 'h2d'): 678.967, ('gust', 'count'): 678.986, ('gust', 'scan'): 679.025, ('gust', 'expand'): 679.048, ('gust', 'sort'): 679.174, ('gust', 'reduce'): 679.215, ('gust', 'final'): 679.27, ('gust', 'pack'): 679.288, ('gust', 'd2h'): 679.307, ('outer', 'start'): 679.399, ('outer', 'h2d'): 679.476, ('outer', 'csc'): 679.541, ('outer', 'count'): 679.559, ('outer', 'scan'): 679.591, ('outer', 'expand'): 679.611, ('outer', 'sort'): 679.732, ('outer', 'reduce'): 679.777, ('outer', 'final'): 679.831, ('outer', 'pack'): 679.848, ('outer', 'd2h'): 679.885, ('colw', 'start'): 679.996, ('colw', 'h2d'): 680.079, ('colw', 'csc'): 680.144, ('colw', 'count'): 680.164, ('colw', 'scan'): 680.197, ('colw', 'expand'): 680.217, ('colw', 'sort'): 680.338, ('colw', 'reduce'): 680.374, ('colw', 'final'): 680.425, ('colw', 'pack'): 680.441, ('colw', 'd2h'): 680.461, ('inner', 'start'): 680.563, ('inner', 'h2d'): 680.642, ('inner', 'csc'): 680.716, ('inner', 'count'): 680.736, ('inner', 'scan'): 680.775, ('inner', 'expand'): 680.796, ('inner', 'sort'): 680.917, ('inner', 'reduce'): 680.951, ('inner', 'final'): 681.003, ('inner', 'numeric'): 681.03, ('inner', 'pack'): 681.047, ('inner', 'd2h'): 681.067}"
Highly sparse,bcspwr07,1612,5824,0.22412551028576003,15684,15684,15684,15684,15684,0.0,,0.07600000000002183,0.18399999999996908,0.06100000000003547,0.03499999999996817,0.3210000000000264,0.579,,,,,0.565,,0.624,0.602,0.606,"{('cu', 'start'): 671.04, ('cu', 'h2dmalloc'): 671.127, ('cu', 'h2d'): 671.148, ('cu', 'workest'): 671.224, ('cu', 'compute'): 671.408, ('cu', 'copy'): 671.469, ('cu', 'pack'): 671.488, ('cu', 'd2h'): 671.523, ('gust', 'start'): 671.633, ('gust', 'h2d'): 671.723, ('gust', 'count'): 671.744, ('gust', 'scan'): 671.785, ('gust', 'expand'): 671.809, ('gust', 'sort'): 671.938, ('gust', 'reduce'): 671.981, ('gust', 'final'): 672.043, ('gust', 'pack'): 672.062, ('gust', 'd2h'): 672.082, ('outer', 'start'): 672.208, ('outer', 'h2d'): 672.294, ('outer', 'csc'): 672.366, ('outer', 'count'): 672.384, ('outer', 'scan'): 672.421, ('outer', 'expand'): 672.442, ('outer', 'sort'): 672.567, ('outer', 'reduce'): 672.607, ('outer', 'final'): 672.671, ('outer', 'pack'): 672.689, ('outer', 'd2h'): 672.721, ('colw', 'start'): 672.844, ('colw', 'h2d'): 672.93, ('colw', 'csc'): 672.999, ('colw', 'count'): 673.019, ('colw', 'scan'): 673.056, ('colw', 'expand'): 673.077, ('colw', 'sort'): 673.208, ('colw', 'reduce'): 673.247, ('colw', 'final'): 673.302, ('colw', 'pack'): 673.32, ('colw', 'd2h'): 673.34, ('inner', 'start'): 673.458, ('inner', 'h2d'): 673.541, ('inner', 'csc'): 673.609, ('inner', 'count'): 673.629, ('inner', 'scan'): 673.665, ('inner', 'expand'): 673.687, ('inner', 'sort'): 673.81, ('inner', 'reduce'): 673.847, ('inner', 'final'): 673.9, ('inner', 'numeric'): 673.928, ('inner', 'pack'): 673.947, ('inner', 'd2h'): 673.966}"
Highly sparse,bcspwr09,1723,6511,0.21931944613334525,18485,18485,18485,18485,18485,0.0,,0.07299999999997908,0.16099999999994452,0.057999999999992724,0.03700000000003456,0.2919999999999163,0.53,,,,,0.524,,0.591,0.572,0.584,"{('cu', 'start'): 653.503, ('cu', 'h2dmalloc'): 653.583, ('cu', 'h2d'): 653.604, ('cu', 'workest'): 653.677, ('cu', 'compute'): 653.838, ('cu', 'copy'): 653.896, ('cu', 'pack'): 653.915, ('cu', 'd2h'): 653.952, ('gust', 'start'): 654.045, ('gust', 'h2d'): 654.128, ('gust', 'count'): 654.147, ('gust', 'scan'): 654.186, ('gust', 'expand'): 654.211, ('gust', 'sort'): 654.337, ('gust', 'reduce'): 654.377, ('gust', 'final'): 654.434, ('gust', 'pack'): 654.452, ('gust', 'd2h'): 654.474, ('outer', 'start'): 654.577, ('outer', 'h2d'): 654.659, ('outer', 'csc'): 654.728, ('outer', 'count'): 654.746, ('outer', 'scan'): 654.78, ('outer', 'expand'): 654.8, ('outer', 'sort'): 654.921, ('outer', 'reduce'): 654.959, ('outer', 'final'): 655.018, ('outer', 'pack'): 655.036, ('outer', 'd2h'): 655.072, ('colw', 'start'): 655.178, ('colw', 'h2d'): 655.26, ('colw', 'csc'): 655.327, ('colw', 'count'): 655.347, ('colw', 'scan'): 655.381, ('colw', 'expand'): 655.402, ('colw', 'sort'): 655.522, ('colw', 'reduce'): 655.566, ('colw', 'final'): 655.618, ('colw', 'pack'): 655.635, ('colw', 'd2h'): 655.657, ('inner', 'start'): 655.76, ('inner', 'h2d'): 655.84, ('inner', 'csc'): 655.908, ('inner', 'count'): 655.926, ('inner', 'scan'): 655.96, ('inner', 'expand'): 655.981, ('inner', 'sort'): 656.103, ('inner', 'reduce'): 656.137, ('inner', 'final'): 656.189, ('inner', 'numeric'): 656.218, ('inner', 'pack'): 656.236, ('inner', 'd2h'): 656.257}"
Highly sparse,bcsstm20,485,485,0.2061855670103093,485,485,485,485,485,0.0,,0.07300000000009277,0.16999999999995907,0.057999999999992724,0.03700000000003456,0.30100000000004457,0.543,,,,,0.43,,0.561,0.488,0.548,"{('cu', 'start'): 673.837, ('cu', 'h2dmalloc'): 673.91, ('cu', 'h2d'): 673.925, ('cu', 'workest'): 673.998, ('cu', 'compute'): 674.168, ('cu', 'copy'): 674.226, ('cu', 'pack'): 674.245, ('cu', 'd2h'): 674.282, ('gust', 'start'): 674.394, ('gust', 'h2d'): 674.481, ('gust', 'count'): 674.5, ('gust', 'scan'): 674.541, ('gust', 'expand'): 674.56, ('gust', 'sort'): 674.607, ('gust', 'reduce'): 674.646, ('gust', 'final'): 674.702, ('gust', 'pack'): 674.719, ('gust', 'd2h'): 674.729, ('outer', 'start'): 674.837, ('outer', 'h2d'): 674.915, ('outer', 'csc'): 674.979, ('outer', 'count'): 674.998, ('outer', 'scan'): 675.034, ('outer', 'expand'): 675.052, ('outer', 'sort'): 675.098, ('outer', 'reduce'): 675.149, ('outer', 'final'): 675.205, ('outer', 'pack'): 675.224, ('outer', 'd2h'): 675.234, ('colw', 'start'): 675.409, ('colw', 'h2d'): 675.495, ('colw', 'csc'): 675.56, ('colw', 'count'): 675.579, ('colw', 'scan'): 675.616, ('colw', 'expand'): 675.633, ('colw', 'sort'): 675.678, ('colw', 'reduce'): 675.713, ('colw', 'final'): 675.764, ('colw', 'pack'): 675.782, ('colw', 'd2h'): 675.792, ('inner', 'start'): 675.908, ('inner', 'h2d'): 675.987, ('inner', 'csc'): 676.053, ('inner', 'count'): 676.076, ('inner', 'scan'): 676.121, ('inner', 'expand'): 676.14, ('inner', 'sort'): 676.184, ('inner', 'reduce'): 676.22, ('inner', 'final'): 676.281, ('inner', 'numeric'): 676.304, ('inner', 'pack'): 676.323, ('inner', 'd2h'): 676.333}"
Highly sparse,bcsstk21,3600,26600,0.2052469135802469,93072,93072,93072,93072,93072,0.0,,0.07500000000004547,0.25699999999994816,0.059000000000082764,0.15599999999994907,0.3910000000000764,0.745,,,,,1.017,,1.036,1.005,1.026,"{('cu', 'start'): 682.702, ('cu', 'h2dmalloc'): 682.778, ('cu', 'h2d'): 682.809, ('cu', 'workest'): 682.884, ('cu', 'compute'): 683.141, ('cu', 'copy'): 683.2, ('cu', 'pack'): 683.22, ('cu', 'd2h'): 683.376, ('gust', 'start'): 683.465, ('gust', 'h2d'): 683.563, ('gust', 'count'): 683.584, ('gust', 'scan'): 683.638, ('gust', 'expand'): 683.75, ('gust', 'sort'): 684.023, ('gust', 'reduce'): 684.13, ('gust', 'final'): 684.195, ('gust', 'pack'): 684.215, ('gust', 'd2h'): 684.284, ('outer', 'start'): 684.495, ('outer', 'h2d'): 684.583, ('outer', 'csc'): 684.659, ('outer', 'count'): 684.678, ('outer', 'scan'): 684.715, ('outer', 'expand'): 684.8, ('outer', 'sort'): 685.053, ('outer', 'reduce'): 685.15, ('outer', 'final'): 685.221, ('outer', 'pack'): 685.24, ('outer', 'd2h'): 685.324, ('colw', 'start'): 685.543, ('colw', 'h2d'): 685.635, ('colw', 'csc'): 685.705, ('colw', 'count'): 685.726, ('colw', 'scan'): 685.762, ('colw', 'expand'): 685.85, ('colw', 'sort'): 686.101, ('colw', 'reduce'): 686.199, ('colw', 'final'): 686.26, ('colw', 'pack'): 686.278, ('colw', 'd2h'): 686.347, ('inner', 'start'): 686.56, ('inner', 'h2d'): 686.657, ('inner', 'csc'): 686.725, ('inner', 'count'): 686.745, ('inner', 'scan'): 686.781, ('inner', 'expand'): 686.867, ('inner', 'sort'): 687.119, ('inner', 'reduce'): 687.215, ('inner', 'final'): 687.276, ('inner', 'numeric'): 687.307, ('inner', 'pack'): 687.325, ('inner', 'd2h'): 687.393}"
Highly sparse,bcsstm19,817,817,0.12239902080783352,817,817,817,817,817,0.0,,0.07000000000005002,0.17499999999995453,0.05700000000001637,0.053999999999973625,0.3020000000000209,0.56,,,,,0.435,,0.524,0.488,0.505,"{('cu', 'start'): 662.874, ('cu', 'h2dmalloc'): 662.945, ('cu', 'h2d'): 662.963, ('cu', 'workest'): 663.033, ('cu', 'compute'): 663.208, ('cu', 'copy'): 663.265, ('cu', 'pack'): 663.284, ('cu', 'd2h'): 663.338, ('gust', 'start'): 663.448, ('gust', 'h2d'): 663.532, ('gust', 'count'): 663.552, ('gust', 'scan'): 663.594, ('gust', 'expand'): 663.614, ('gust', 'sort'): 663.662, ('gust', 'reduce'): 663.701, ('gust', 'final'): 663.757, ('gust', 'pack'): 663.775, ('gust', 'd2h'): 663.785, ('outer', 'start'): 663.894, ('outer', 'h2d'): 663.973, ('outer', 'csc'): 664.038, ('outer', 'count'): 664.057, ('outer', 'scan'): 664.093, ('outer', 'expand'): 664.112, ('outer', 'sort'): 664.155, ('outer', 'reduce'): 664.192, ('outer', 'final'): 664.25, ('outer', 'pack'): 664.268, ('outer', 'd2h'): 664.278, ('colw', 'start'): 664.43, ('colw', 'h2d'): 664.513, ('colw', 'csc'): 664.58, ('colw', 'count'): 664.6, ('colw', 'scan'): 664.637, ('colw', 'expand'): 664.655, ('colw', 'sort'): 664.699, ('colw', 'reduce'): 664.735, ('colw', 'final'): 664.786, ('colw', 'pack'): 664.804, ('colw', 'd2h'): 664.814, ('inner', 'start'): 664.928, ('inner', 'h2d'): 665.007, ('inner', 'csc'): 665.07, ('inner', 'count'): 665.089, ('inner', 'scan'): 665.125, ('inner', 'expand'): 665.143, ('inner', 'sort'): 665.187, ('inner', 'reduce'): 665.223, ('inner', 'final'): 665.275, ('inner', 'numeric'): 665.306, ('inner', 'pack'): 665.324, ('inner', 'd2h'): 665.334}"
Highly sparse,bcsstk25,15439,252241,0.10582233620331932,1168919,1168919,1168919,1168919,1168919,0.0,,0.19299999999998363,0.7019999999999982,0.19700000000000273,1.1800000000000637,1.0919999999999845,2.79,,,,,3.459,,3.694,3.7,3.81,"{('cu', 'start'): 739.112, ('cu', 'h2dmalloc'): 739.182, ('cu', 'h2d'): 739.338, ('cu', 'workest'): 739.531, ('cu', 'compute'): 740.233, ('cu', 'copy'): 740.43, ('cu', 'pack'): 740.539, ('cu', 'd2h'): 741.719, ('gust', 'start'): 741.917, ('gust', 'h2d'): 742.139, ('gust', 'count'): 742.222, ('gust', 'scan'): 742.272, ('gust', 'expand'): 742.466, ('gust', 'sort'): 743.338, ('gust', 'reduce'): 743.573, ('gust', 'final'): 744.136, ('gust', 'pack'): 744.235, ('gust', 'd2h'): 744.984, ('outer', 'start'): 745.391, ('outer', 'h2d'): 745.609, ('outer', 'csc'): 745.832, ('outer', 'count'): 745.854, ('outer', 'scan'): 745.897, ('outer', 'expand'): 746.064, ('outer', 'sort'): 746.926, ('outer', 'reduce'): 747.157, ('outer', 'final'): 747.558, ('outer', 'pack'): 747.688, ('outer', 'd2h'): 748.44, ('colw', 'start'): 749.099, ('colw', 'h2d'): 749.319, ('colw', 'csc'): 749.539, ('colw', 'count'): 749.565, ('colw', 'scan'): 749.616, ('colw', 'expand'): 749.813, ('colw', 'sort'): 750.692, ('colw', 'reduce'): 750.918, ('colw', 'final'): 751.31, ('colw', 'pack'): 751.405, ('colw', 'd2h'): 752.153, ('inner', 'start'): 752.811, ('inner', 'h2d'): 753.035, ('inner', 'csc'): 753.255, ('inner', 'count'): 753.281, ('inner', 'scan'): 753.323, ('inner', 'expand'): 753.513, ('inner', 'sort'): 754.392, ('inner', 'reduce'): 754.622, ('inner', 'final'): 755.019, ('inner', 'numeric'): 755.306, ('inner', 'pack'): 755.404, ('inner', 'd2h'): 756.153}"
Highly sparse,bcsstk18,11948,149090,0.10443788948628972,713208,713208,713208,713208,713208,0.0,,0.13600000000008095,0.52800000000002,0.18899999999996453,0.8780000000000427,0.8530000000000655,2.153,,,,,2.546,,2.809,2.812,2.896,"{('cu', 'start'): 706.41, ('cu', 'h2dmalloc'): 706.477, ('cu', 'h2d'): 706.608, ('cu', 'workest'): 706.744, ('cu', 'compute'): 707.272, ('cu', 'copy'): 707.461, ('cu', 'pack'): 707.544, ('cu', 'd2h'): 708.422, ('gust', 'start'): 708.576, ('gust', 'h2d'): 708.774, ('gust', 'count'): 708.8, ('gust', 'scan'): 708.846, ('gust', 'expand'): 709.014, ('gust', 'sort'): 709.55, ('gust', 'reduce'): 709.723, ('gust', 'final'): 710.18, ('gust', 'pack'): 710.277, ('gust', 'd2h'): 710.86, ('outer', 'start'): 711.132, ('outer', 'h2d'): 711.323, ('outer', 'csc'): 711.476, ('outer', 'count'): 711.497, ('outer', 'scan'): 711.536, ('outer', 'expand'): 711.682, ('outer', 'sort'): 712.261, ('outer', 'reduce'): 712.453, ('outer', 'final'): 712.794, ('outer', 'pack'): 712.906, ('outer', 'd2h'): 713.487, ('colw', 'start'): 713.953, ('colw', 'h2d'): 714.145, ('colw', 'csc'): 714.304, ('colw', 'count'): 714.327, ('colw', 'scan'): 714.367, ('colw', 'expand'): 714.532, ('colw', 'sort'): 715.124, ('colw', 'reduce'): 715.309, ('colw', 'final'): 715.637, ('colw', 'pack'): 715.727, ('colw', 'd2h'): 716.31, ('inner', 'start'): 716.777, ('inner', 'h2d'): 716.968, ('inner', 'csc'): 717.135, ('inner', 'count'): 717.163, ('inner', 'scan'): 717.202, ('inner', 'expand'): 717.364, ('inner', 'sort'): 717.945, ('inner', 'reduce'): 718.132, ('inner', 'final'): 718.469, ('inner', 'numeric'): 718.684, ('inner', 'pack'): 718.772, ('inner', 'd2h'): 719.355}"
Highly sparse,bcsstk32,44609,2014701,0.10124314474587429,6819653,6819653,6819653,6819653,6819653,0.0,,0.21300000000007913,7.6299999999999955,0.43899999999996453,3.533999999999992,8.282000000000039,13.614,,,,,21.616,,22.053,21.796,23.103,"{('cu', 'start'): 947.738, ('cu', 'h2dmalloc'): 947.814, ('cu', 'h2d'): 949.281, ('cu', 'workest'): 949.494, ('cu', 'compute'): 957.124, ('cu', 'copy'): 957.563, ('cu', 'pack'): 957.652, ('cu', 'd2h'): 961.186, ('gust', 'start'): 961.361, ('gust', 'h2d'): 962.369, ('gust', 'count'): 962.467, ('gust', 'scan'): 962.511, ('gust', 'expand'): 963.901, ('gust', 'sort'): 977.208, ('gust', 'reduce'): 978.431, ('gust', 'final'): 979.971, ('gust', 'pack'): 980.047, ('gust', 'd2h'): 982.488, ('outer', 'start'): 982.987, ('outer', 'h2d'): 984.094, ('outer', 'csc'): 984.618, ('outer', 'count'): 984.64, ('outer', 'scan'): 984.677, ('outer', 'expand'): 985.96, ('outer', 'sort'): 999.014, ('outer', 'reduce'): 1000.208, ('outer', 'final'): 1001.297, ('outer', 'pack'): 1001.375, ('outer', 'd2h'): 1003.817, ('colw', 'start'): 1005.048, ('colw', 'h2d'): 1005.903, ('colw', 'csc'): 1006.32, ('colw', 'count'): 1006.358, ('colw', 'scan'): 1006.394, ('colw', 'expand'): 1007.815, ('colw', 'sort'): 1020.898, ('colw', 'reduce'): 1022.079, ('colw', 'final'): 1023.132, ('colw', 'pack'): 1023.205, ('colw', 'd2h'): 1025.642, ('inner', 'start'): 1026.852, ('inner', 'h2d'): 1027.788, ('inner', 'csc'): 1028.197, ('inner', 'count'): 1028.23, ('inner', 'scan'): 1028.27, ('inner', 'expand'): 1029.654, ('inner', 'sort'): 1042.848, ('inner', 'reduce'): 1044.039, ('inner', 'final'): 1045.091, ('inner', 'numeric'): 1046.691, ('inner', 'pack'): 1046.925, ('inner', 'd2h'): 1049.348}"
Extremely sparse,bcsstk31,35588,1181416,0.09328153508950845,4713580,4713580,4713580,4713580,4713580,0.0,,0.20800000000008367,4.458999999999946,0.22900000000004184,2.3490000000000464,4.896000000000072,8.201,,,,,11.486,,11.724,12.228,12.815,"{('cu', 'start'): 836.658, ('cu', 'h2dmalloc'): 836.715, ('cu', 'h2d'): 837.401, ('cu', 'workest'): 837.609, ('cu', 'compute'): 842.068, ('cu', 'copy'): 842.297, ('cu', 'pack'): 842.371, ('cu', 'd2h'): 844.72, ('gust', 'start'): 844.87, ('gust', 'h2d'): 845.347, ('gust', 'count'): 845.432, ('gust', 'scan'): 845.473, ('gust', 'expand'): 846.175, ('gust', 'sort'): 852.423, ('gust', 'reduce'): 853.089, ('gust', 'final'): 854.175, ('gust', 'pack'): 854.268, ('gust', 'd2h'): 855.958, ('outer', 'start'): 856.365, ('outer', 'h2d'): 856.966, ('outer', 'csc'): 857.339, ('outer', 'count'): 857.359, ('outer', 'scan'): 857.396, ('outer', 'expand'): 857.989, ('outer', 'sort'): 864.018, ('outer', 'reduce'): 864.689, ('outer', 'final'): 865.402, ('outer', 'pack'): 865.508, ('outer', 'd2h'): 867.219, ('colw', 'start'): 868.098, ('colw', 'h2d'): 869.19, ('colw', 'csc'): 869.574, ('colw', 'count'): 869.607, ('colw', 'scan'): 869.642, ('colw', 'expand'): 870.291, ('colw', 'sort'): 876.256, ('colw', 'reduce'): 876.953, ('colw', 'final'): 877.665, ('colw', 'pack'): 877.757, ('colw', 'd2h'): 879.451, ('inner', 'start'): 880.336, ('inner', 'h2d'): 881.434, ('inner', 'csc'): 881.795, ('inner', 'count'): 881.831, ('inner', 'scan'): 881.867, ('inner', 'expand'): 882.498, ('inner', 'sort'): 888.484, ('inner', 'reduce'): 889.143, ('inner', 'final'): 889.857, ('inner', 'numeric'): 890.811, ('inner', 'pack'): 890.905, ('inner', 'd2h'): 892.6}"
Extremely sparse,bcsstm08,1074,1074,0.0931098696461825,1074,1074,1074,1074,1074,0.0,,0.07100000000002638,0.16300000000001091,0.07200000000000273,0.02400000000000091,0.30600000000004,0.532,,,,,0.415,,0.507,0.458,0.468,"{('cu', 'start'): 679.407, ('cu', 'h2dmalloc'): 679.475, ('cu', 'h2d'): 679.502, ('cu', 'workest'): 679.573, ('cu', 'compute'): 679.736, ('cu', 'copy'): 679.808, ('cu', 'pack'): 679.83, ('cu', 'd2h'): 679.854, ('gust', 'start'): 679.949, ('gust', 'h2d'): 680.036, ('gust', 'count'): 680.055, ('gust', 'scan'): 680.096, ('gust', 'expand'): 680.116, ('gust', 'sort'): 680.162, ('gust', 'reduce'): 680.201, ('gust', 'final'): 680.255, ('gust', 'pack'): 680.271, ('gust', 'd2h'): 680.28, ('outer', 'start'): 680.374, ('outer', 'h2d'): 680.452, ('outer', 'csc'): 680.513, ('outer', 'count'): 680.532, ('outer', 'scan'): 680.565, ('outer', 'expand'): 680.584, ('outer', 'sort'): 680.626, ('outer', 'reduce'): 680.676, ('outer', 'final'): 680.729, ('outer', 'pack'): 680.746, ('outer', 'd2h'): 680.781, ('colw', 'start'): 680.891, ('colw', 'h2d'): 680.977, ('colw', 'csc'): 681.04, ('colw', 'count'): 681.058, ('colw', 'scan'): 681.092, ('colw', 'expand'): 681.111, ('colw', 'sort'): 681.154, ('colw', 'reduce'): 681.186, ('colw', 'final'): 681.235, ('colw', 'pack'): 681.251, ('colw', 'd2h'): 681.26, ('inner', 'start'): 681.357, ('inner', 'h2d'): 681.434, ('inner', 'csc'): 681.495, ('inner', 'count'): 681.513, ('inner', 'scan'): 681.546, ('inner', 'expand'): 681.563, ('inner', 'sort'): 681.604, ('inner', 'reduce'): 681.637, ('inner', 'final'): 681.685, ('inner', 'numeric'): 681.707, ('inner', 'pack'): 681.723, ('inner', 'd2h'): 681.732}"
Extremely sparse,bcsstm09,1083,1083,0.09233610341643582,1083,1083,1083,1083,1083,0.0,,0.07999999999992724,0.18900000000007822,0.06099999999992178,0.02500000000009095,0.32999999999992724,0.556,,,,,0.457,,0.517,0.508,0.515,"{('cu', 'start'): 675.008, ('cu', 'h2dmalloc'): 675.083, ('cu', 'h2d'): 675.1, ('cu', 'workest'): 675.18, ('cu', 'compute'): 675.369, ('cu', 'copy'): 675.43, ('cu', 'pack'): 675.449, ('cu', 'd2h'): 675.474, ('gust', 'start'): 675.579, ('gust', 'h2d'): 675.681, ('gust', 'count'): 675.701, ('gust', 'scan'): 675.743, ('gust', 'expand'): 675.764, ('gust', 'sort'): 675.812, ('gust', 'reduce'): 675.851, ('gust', 'final'): 675.908, ('gust', 'pack'): 675.927, ('gust', 'd2h'): 675.937, ('outer', 'start'): 676.048, ('outer', 'h2d'): 676.132, ('outer', 'csc'): 676.199, ('outer', 'count'): 676.217, ('outer', 'scan'): 676.252, ('outer', 'expand'): 676.272, ('outer', 'sort'): 676.316, ('outer', 'reduce'): 676.359, ('outer', 'final'): 676.416, ('outer', 'pack'): 676.434, ('outer', 'd2h'): 676.457, ('colw', 'start'): 676.575, ('colw', 'h2d'): 676.677, ('colw', 'csc'): 676.745, ('colw', 'count'): 676.764, ('colw', 'scan'): 676.8, ('colw', 'expand'): 676.819, ('colw', 'sort'): 676.863, ('colw', 'reduce'): 676.899, ('colw', 'final'): 676.951, ('colw', 'pack'): 676.969, ('colw', 'd2h'): 676.979, ('inner', 'start'): 677.094, ('inner', 'h2d'): 677.181, ('inner', 'csc'): 677.245, ('inner', 'count'): 677.264, ('inner', 'scan'): 677.299, ('inner', 'expand'): 677.317, ('inner', 'sort'): 677.362, ('inner', 'reduce'): 677.397, ('inner', 'final'): 677.449, ('inner', 'numeric'): 677.471, ('inner', 'pack'): 677.49, ('inner', 'd2h'): 677.5}"
Extremely sparse,bcspwr10,5300,21842,0.07775720897116412,60498,60498,60498,60498,60498,0.0,,0.06700000000000728,0.24500000000000455,0.057999999999992724,0.14400000000000546,0.37000000000000455,0.689,,,,,0.801,,0.898,0.864,0.874,"{('cu', 'start'): 674.281, ('cu', 'h2dmalloc'): 674.344, ('cu', 'h2d'): 674.37, ('cu', 'workest'): 674.437, ('cu', 'compute'): 674.682, ('cu', 'copy'): 674.74, ('cu', 'pack'): 674.757, ('cu', 'd2h'): 674.901, ('gust', 'start'): 674.982, ('gust', 'h2d'): 675.072, ('gust', 'count'): 675.094, ('gust', 'scan'): 675.133, ('gust', 'expand'): 675.16, ('gust', 'sort'): 675.415, ('gust', 'reduce'): 675.515, ('gust', 'final'): 675.634, ('gust', 'pack'): 675.653, ('gust', 'd2h'): 675.702, ('outer', 'start'): 675.797, ('outer', 'h2d'): 675.893, ('outer', 'csc'): 675.963, ('outer', 'count'): 675.982, ('outer', 'scan'): 676.017, ('outer', 'expand'): 676.044, ('outer', 'sort'): 676.296, ('outer', 'reduce'): 676.393, ('outer', 'final'): 676.459, ('outer', 'pack'): 676.478, ('outer', 'd2h'): 676.541, ('colw', 'start'): 676.706, ('colw', 'h2d'): 676.792, ('colw', 'csc'): 676.871, ('colw', 'count'): 676.891, ('colw', 'scan'): 676.926, ('colw', 'expand'): 676.953, ('colw', 'sort'): 677.203, ('colw', 'reduce'): 677.3, ('colw', 'final'): 677.356, ('colw', 'pack'): 677.374, ('colw', 'd2h'): 677.422, ('inner', 'start'): 677.581, ('inner', 'h2d'): 677.664, ('inner', 'csc'): 677.732, ('inner', 'count'): 677.751, ('inner', 'scan'): 677.785, ('inner', 'expand'): 677.818, ('inner', 'sort'): 678.068, ('inner', 'reduce'): 678.164, ('inner', 'final'): 678.218, ('inner', 'numeric'): 678.252, ('inner', 'pack'): 678.27, ('inner', 'd2h'): 678.318}"
