class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,outer_cnnz,colw_cnnz,inner_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,man_write,outer_time,colw_time,inner_time,phases
Highly sparse,bcsstm06,420,420,0.2380952380952381,420,420,420,420,420,0.0,,0.07200000000000273,0.16600000000005366,0.057999999999992724,0.02800000000002001,0.2960000000000491,0.523,,,,,0.455,,0.521,0.495,0.491,"{('cu', 'start'): 514.664, ('cu', 'h2dmalloc'): 514.738, ('cu', 'h2d'): 514.752, ('cu', 'workest'): 514.824, ('cu', 'compute'): 514.99, ('cu', 'copy'): 515.048, ('cu', 'pack'): 515.068, ('cu', 'd2h'): 515.096, ('gust', 'start'): 515.207, ('gust', 'h2d'): 515.29, ('gust', 'count'): 515.311, ('gust', 'scan'): 515.354, ('gust', 'expand'): 515.373, ('gust', 'sort'): 515.418, ('gust', 'reduce'): 515.468, ('gust', 'final'): 515.527, ('gust', 'pack'): 515.546, ('gust', 'd2h'): 515.559, ('outer', 'start'): 515.677, ('outer', 'h2d'): 515.758, ('outer', 'csc'): 515.822, ('outer', 'count'): 515.842, ('outer', 'scan'): 515.879, ('outer', 'expand'): 515.897, ('outer', 'sort'): 515.941, ('outer', 'reduce'): 515.98, ('outer', 'final'): 516.041, ('outer', 'pack'): 516.06, ('outer', 'd2h'): 516.073, ('colw', 'start'): 516.212, ('colw', 'h2d'): 516.294, ('colw', 'csc'): 516.358, ('colw', 'count'): 516.377, ('colw', 'scan'): 516.413, ('colw', 'expand'): 516.431, ('colw', 'sort'): 516.477, ('colw', 'reduce'): 516.514, ('colw', 'final'): 516.566, ('colw', 'pack'): 516.585, ('colw', 'd2h'): 516.598, ('inner', 'start'): 516.722, ('inner', 'h2d'): 516.8, ('inner', 'csc'): 516.861, ('inner', 'count'): 516.879, ('inner', 'scan'): 516.915, ('inner', 'expand'): 516.932, ('inner', 'sort'): 516.975, ('inner', 'reduce'): 517.009, ('inner', 'final'): 517.061, ('inner', 'numeric'): 517.083, ('inner', 'pack'): 517.103, ('inner', 'd2h'): 517.116}"
Highly sparse,bcspwr08,1624,6050,0.22939467106699993,16916,16916,16916,16916,16916,0.0,,0.07000000000005002,0.17999999999994998,0.06100000000003547,0.04100000000005366,0.31100000000003547,0.535,,,,,0.519,,0.609,0.581,0.588,"{('cu', 'start'): 523.934, ('cu', 'h2dmalloc'): 524.001, ('cu', 'h2d'): 524.019, ('cu', 'workest'): 524.089, ('cu', 'compute'): 524.269, ('cu', 'copy'): 524.33, ('cu', 'pack'): 524.348, ('cu', 'd2h'): 524.389, ('gust', 'start'): 524.484, ('gust', 'h2d'): 524.567, ('gust', 'count'): 524.588, ('gust', 'scan'): 524.628, ('gust', 'expand'): 524.653, ('gust', 'sort'): 524.78, ('gust', 'reduce'): 524.821, ('gust', 'final'): 524.877, ('gust', 'pack'): 524.896, ('gust', 'd2h'): 524.92, ('outer', 'start'): 525.016, ('outer', 'h2d'): 525.094, ('outer', 'csc'): 525.172, ('outer', 'count'): 525.191, ('outer', 'scan'): 525.226, ('outer', 'expand'): 525.246, ('outer', 'sort'): 525.37, ('outer', 'reduce'): 525.408, ('outer', 'final'): 525.468, ('outer', 'pack'): 525.486, ('outer', 'd2h'): 525.526, ('colw', 'start'): 525.639, ('colw', 'h2d'): 525.72, ('colw', 'csc'): 525.788, ('colw', 'count'): 525.808, ('colw', 'scan'): 525.843, ('colw', 'expand'): 525.864, ('colw', 'sort'): 525.987, ('colw', 'reduce'): 526.022, ('colw', 'final'): 526.074, ('colw', 'pack'): 526.092, ('colw', 'd2h'): 526.116, ('inner', 'start'): 526.233, ('inner', 'h2d'): 526.314, ('inner', 'csc'): 526.383, ('inner', 'count'): 526.402, ('inner', 'scan'): 526.436, ('inner', 'expand'): 526.457, ('inner', 'sort'): 526.579, ('inner', 'reduce'): 526.613, ('inner', 'final'): 526.666, ('inner', 'numeric'): 526.693, ('inner', 'pack'): 526.71, ('inner', 'd2h'): 526.735}"
Highly sparse,bcspwr07,1612,5824,0.22412551028576003,15684,15684,15684,15684,15684,0.0,,0.09199999999998454,0.19299999999998363,0.07500000000004547,0.057999999999992724,0.36000000000001364,0.706,,,,,0.724,,0.834,0.779,0.809,"{('cu', 'start'): 541.347, ('cu', 'h2dmalloc'): 541.455, ('cu', 'h2d'): 541.491, ('cu', 'workest'): 541.583, ('cu', 'compute'): 541.776, ('cu', 'copy'): 541.851, ('cu', 'pack'): 541.879, ('cu', 'd2h'): 541.937, ('gust', 'start'): 542.078, ('gust', 'h2d'): 542.199, ('gust', 'count'): 542.229, ('gust', 'scan'): 542.283, ('gust', 'expand'): 542.317, ('gust', 'sort'): 542.456, ('gust', 'reduce'): 542.528, ('gust', 'final'): 542.614, ('gust', 'pack'): 542.642, ('gust', 'd2h'): 542.67, ('outer', 'start'): 542.823, ('outer', 'h2d'): 542.941, ('outer', 'csc'): 543.035, ('outer', 'count'): 543.063, ('outer', 'scan'): 543.112, ('outer', 'expand'): 543.139, ('outer', 'sort'): 543.273, ('outer', 'reduce'): 543.336, ('outer', 'final'): 543.413, ('outer', 'pack'): 543.44, ('outer', 'd2h'): 543.502, ('colw', 'start'): 543.678, ('colw', 'h2d'): 543.799, ('colw', 'csc'): 543.895, ('colw', 'count'): 543.924, ('colw', 'scan'): 543.973, ('colw', 'expand'): 544.0, ('colw', 'sort'): 544.132, ('colw', 'reduce'): 544.183, ('colw', 'final'): 544.261, ('colw', 'pack'): 544.287, ('colw', 'd2h'): 544.316, ('inner', 'start'): 544.489, ('inner', 'h2d'): 544.606, ('inner', 'csc'): 544.7, ('inner', 'count'): 544.729, ('inner', 'scan'): 544.776, ('inner', 'expand'): 544.803, ('inner', 'sort'): 544.936, ('inner', 'reduce'): 544.988, ('inner', 'final'): 545.072, ('inner', 'numeric'): 545.107, ('inner', 'pack'): 545.134, ('inner', 'd2h'): 545.163}"
Highly sparse,bcspwr09,1723,6511,0.21931944613334525,18485,18485,18485,18485,18485,0.0,,0.06799999999998363,0.16599999999993997,0.057999999999992724,0.04000000000007731,0.2919999999999163,0.516,,,,,0.527,,0.603,0.558,0.589,"{('cu', 'start'): 515.68, ('cu', 'h2dmalloc'): 515.749, ('cu', 'h2d'): 515.768, ('cu', 'workest'): 515.836, ('cu', 'compute'): 516.002, ('cu', 'copy'): 516.06, ('cu', 'pack'): 516.078, ('cu', 'd2h'): 516.118, ('gust', 'start'): 516.212, ('gust', 'h2d'): 516.305, ('gust', 'count'): 516.328, ('gust', 'scan'): 516.365, ('gust', 'expand'): 516.39, ('gust', 'sort'): 516.514, ('gust', 'reduce'): 516.553, ('gust', 'final'): 516.609, ('gust', 'pack'): 516.627, ('gust', 'd2h'): 516.652, ('outer', 'start'): 516.75, ('outer', 'h2d'): 516.831, ('outer', 'csc'): 516.899, ('outer', 'count'): 516.918, ('outer', 'scan'): 516.95, ('outer', 'expand'): 516.971, ('outer', 'sort'): 517.091, ('outer', 'reduce'): 517.135, ('outer', 'final'): 517.186, ('outer', 'pack'): 517.204, ('outer', 'd2h'): 517.244, ('colw', 'start'): 517.367, ('colw', 'h2d'): 517.449, ('colw', 'csc'): 517.515, ('colw', 'count'): 517.534, ('colw', 'scan'): 517.568, ('colw', 'expand'): 517.59, ('colw', 'sort'): 517.709, ('colw', 'reduce'): 517.744, ('colw', 'final'): 517.794, ('colw', 'pack'): 517.811, ('colw', 'd2h'): 517.835, ('inner', 'start'): 517.935, ('inner', 'h2d'): 518.013, ('inner', 'csc'): 518.079, ('inner', 'count'): 518.098, ('inner', 'scan'): 518.13, ('inner', 'expand'): 518.151, ('inner', 'sort'): 518.271, ('inner', 'reduce'): 518.308, ('inner', 'final'): 518.364, ('inner', 'numeric'): 518.393, ('inner', 'pack'): 518.411, ('inner', 'd2h'): 518.436}"
Highly sparse,bcsstm20,485,485,0.2061855670103093,485,485,485,485,485,0.0,,0.06900000000007367,0.15499999999997272,0.053999999999973625,0.02699999999992997,0.27800000000002,0.481,,,,,0.413,,0.477,0.461,0.464,"{('cu', 'start'): 525.006, ('cu', 'h2dmalloc'): 525.076, ('cu', 'h2d'): 525.088, ('cu', 'workest'): 525.157, ('cu', 'compute'): 525.312, ('cu', 'copy'): 525.366, ('cu', 'pack'): 525.383, ('cu', 'd2h'): 525.41, ('gust', 'start'): 525.502, ('gust', 'h2d'): 525.592, ('gust', 'count'): 525.611, ('gust', 'scan'): 525.649, ('gust', 'expand'): 525.667, ('gust', 'sort'): 525.711, ('gust', 'reduce'): 525.748, ('gust', 'final'): 525.801, ('gust', 'pack'): 525.818, ('gust', 'd2h'): 525.83, ('outer', 'start'): 525.927, ('outer', 'h2d'): 526.005, ('outer', 'csc'): 526.063, ('outer', 'count'): 526.081, ('outer', 'scan'): 526.114, ('outer', 'expand'): 526.13, ('outer', 'sort'): 526.173, ('outer', 'reduce'): 526.213, ('outer', 'final'): 526.265, ('outer', 'pack'): 526.281, ('outer', 'd2h'): 526.294, ('colw', 'start'): 526.417, ('colw', 'h2d'): 526.495, ('colw', 'csc'): 526.554, ('colw', 'count'): 526.58, ('colw', 'scan'): 526.614, ('colw', 'expand'): 526.631, ('colw', 'sort'): 526.673, ('colw', 'reduce'): 526.706, ('colw', 'final'): 526.753, ('colw', 'pack'): 526.771, ('colw', 'd2h'): 526.783, ('inner', 'start'): 526.89, ('inner', 'h2d'): 526.97, ('inner', 'csc'): 527.028, ('inner', 'count'): 527.047, ('inner', 'scan'): 527.08, ('inner', 'expand'): 527.097, ('inner', 'sort'): 527.138, ('inner', 'reduce'): 527.172, ('inner', 'final'): 527.219, ('inner', 'numeric'): 527.24, ('inner', 'pack'): 527.256, ('inner', 'd2h'): 527.268}"
Highly sparse,bcsstk21,3600,26600,0.2052469135802469,93072,93072,93072,93072,93072,0.0,,0.07299999999997908,0.26700000000005275,0.06399999999996453,0.16399999999998727,0.40399999999999636,0.765,,,,,0.987,,1.069,1.029,1.049,"{('cu', 'start'): 535.747, ('cu', 'h2dmalloc'): 535.816, ('cu', 'h2d'): 535.846, ('cu', 'workest'): 535.919, ('cu', 'compute'): 536.186, ('cu', 'copy'): 536.25, ('cu', 'pack'): 536.269, ('cu', 'd2h'): 536.433, ('gust', 'start'): 536.529, ('gust', 'h2d'): 536.624, ('gust', 'count'): 536.644, ('gust', 'scan'): 536.686, ('gust', 'expand'): 536.787, ('gust', 'sort'): 537.049, ('gust', 'reduce'): 537.152, ('gust', 'final'): 537.216, ('gust', 'pack'): 537.235, ('gust', 'd2h'): 537.308, ('outer', 'start'): 537.529, ('outer', 'h2d'): 537.62, ('outer', 'csc'): 537.692, ('outer', 'count'): 537.716, ('outer', 'scan'): 537.754, ('outer', 'expand'): 537.845, ('outer', 'sort'): 538.103, ('outer', 'reduce'): 538.202, ('outer', 'final'): 538.271, ('outer', 'pack'): 538.29, ('outer', 'd2h'): 538.378, ('colw', 'start'): 538.613, ('colw', 'h2d'): 538.705, ('colw', 'csc'): 538.775, ('colw', 'count'): 538.799, ('colw', 'scan'): 538.837, ('colw', 'expand'): 538.928, ('colw', 'sort'): 539.184, ('colw', 'reduce'): 539.283, ('colw', 'final'): 539.344, ('colw', 'pack'): 539.363, ('colw', 'd2h'): 539.436, ('inner', 'start'): 539.655, ('inner', 'h2d'): 539.746, ('inner', 'csc'): 539.813, ('inner', 'count'): 539.837, ('inner', 'scan'): 539.876, ('inner', 'expand'): 539.968, ('inner', 'sort'): 540.223, ('inner', 'reduce'): 540.321, ('inner', 'final'): 540.381, ('inner', 'numeric'): 540.41, ('inner', 'pack'): 540.429, ('inner', 'd2h'): 540.501}"
Highly sparse,bcsstm19,817,817,0.12239902080783352,817,817,817,817,817,0.0,,0.07099999999991269,0.18400000000008276,0.06199999999989814,0.030000000000086402,0.3169999999998936,0.549,,,,,0.447,,0.531,0.485,0.51,"{('cu', 'start'): 517.88, ('cu', 'h2dmalloc'): 517.95, ('cu', 'h2d'): 517.969, ('cu', 'workest'): 518.04, ('cu', 'compute'): 518.224, ('cu', 'copy'): 518.286, ('cu', 'pack'): 518.305, ('cu', 'd2h'): 518.335, ('gust', 'start'): 518.446, ('gust', 'h2d'): 518.534, ('gust', 'count'): 518.554, ('gust', 'scan'): 518.597, ('gust', 'expand'): 518.617, ('gust', 'sort'): 518.666, ('gust', 'reduce'): 518.706, ('gust', 'final'): 518.765, ('gust', 'pack'): 518.783, ('gust', 'd2h'): 518.797, ('outer', 'start'): 518.908, ('outer', 'h2d'): 518.989, ('outer', 'csc'): 519.055, ('outer', 'count'): 519.074, ('outer', 'scan'): 519.121, ('outer', 'expand'): 519.141, ('outer', 'sort'): 519.185, ('outer', 'reduce'): 519.223, ('outer', 'final'): 519.284, ('outer', 'pack'): 519.302, ('outer', 'd2h'): 519.315, ('colw', 'start'): 519.454, ('colw', 'h2d'): 519.537, ('colw', 'csc'): 519.601, ('colw', 'count'): 519.62, ('colw', 'scan'): 519.657, ('colw', 'expand'): 519.676, ('colw', 'sort'): 519.718, ('colw', 'reduce'): 519.754, ('colw', 'final'): 519.805, ('colw', 'pack'): 519.823, ('colw', 'd2h'): 519.836, ('inner', 'start'): 519.954, ('inner', 'h2d'): 520.033, ('inner', 'csc'): 520.108, ('inner', 'count'): 520.128, ('inner', 'scan'): 520.164, ('inner', 'expand'): 520.182, ('inner', 'sort'): 520.226, ('inner', 'reduce'): 520.261, ('inner', 'final'): 520.312, ('inner', 'numeric'): 520.334, ('inner', 'pack'): 520.352, ('inner', 'd2h'): 520.365}"
Highly sparse,bcsstk25,15439,252241,0.10582233620331932,1168919,1168919,1168919,1168919,1168919,0.0,,0.2859999999999445,0.7140000000000555,0.19399999999995998,6.071000000000026,1.19399999999996,7.865,,,,,8.586,,8.977,8.82,9.129,"{('cu', 'start'): 615.671, ('cu', 'h2dmalloc'): 615.774, ('cu', 'h2d'): 615.937, ('cu', 'workest'): 616.223, ('cu', 'compute'): 616.937, ('cu', 'copy'): 617.131, ('cu', 'pack'): 617.261, ('cu', 'd2h'): 623.332, ('gust', 'start'): 624.486, ('gust', 'h2d'): 624.744, ('gust', 'count'): 624.882, ('gust', 'scan'): 624.938, ('gust', 'expand'): 625.167, ('gust', 'sort'): 626.076, ('gust', 'reduce'): 626.327, ('gust', 'final'): 626.886, ('gust', 'pack'): 626.981, ('gust', 'd2h'): 632.648, ('outer', 'start'): 634.063, ('outer', 'h2d'): 634.32, ('outer', 'csc'): 634.769, ('outer', 'count'): 634.794, ('outer', 'scan'): 634.84, ('outer', 'expand'): 635.031, ('outer', 'sort'): 635.897, ('outer', 'reduce'): 636.128, ('outer', 'final'): 636.548, ('outer', 'pack'): 636.672, ('outer', 'd2h'): 642.362, ('colw', 'start'): 643.986, ('colw', 'h2d'): 644.244, ('colw', 'csc'): 644.574, ('colw', 'count'): 644.603, ('colw', 'scan'): 644.647, ('colw', 'expand'): 644.846, ('colw', 'sort'): 645.711, ('colw', 'reduce'): 645.945, ('colw', 'final'): 646.356, ('colw', 'pack'): 646.458, ('colw', 'd2h'): 652.126, ('inner', 'start'): 653.763, ('inner', 'h2d'): 654.025, ('inner', 'csc'): 654.486, ('inner', 'count'): 654.518, ('inner', 'scan'): 654.564, ('inner', 'expand'): 654.776, ('inner', 'sort'): 655.651, ('inner', 'reduce'): 655.882, ('inner', 'final'): 656.293, ('inner', 'numeric'): 656.586, ('inner', 'pack'): 656.687, ('inner', 'd2h'): 662.392}"
Highly sparse,bcsstk18,11948,149090,0.10443788948628972,713208,713208,713208,713208,713208,0.0,,0.19399999999995998,0.48300000000006094,0.15399999999999636,2.3940000000000055,0.8310000000000173,3.541,,,,,3.726,,3.908,3.823,3.979,"{('cu', 'start'): 576.144, ('cu', 'h2dmalloc'): 576.209, ('cu', 'h2d'): 576.274, ('cu', 'workest'): 576.468, ('cu', 'compute'): 576.951, ('cu', 'copy'): 577.105, ('cu', 'pack'): 577.171, ('cu', 'd2h'): 579.565, ('gust', 'start'): 580.269, ('gust', 'h2d'): 580.392, ('gust', 'count'): 580.418, ('gust', 'scan'): 580.456, ('gust', 'expand'): 580.657, ('gust', 'sort'): 581.149, ('gust', 'reduce'): 581.299, ('gust', 'final'): 581.66, ('gust', 'pack'): 581.729, ('gust', 'd2h'): 583.769, ('outer', 'start'): 584.552, ('outer', 'h2d'): 584.673, ('outer', 'csc'): 584.857, ('outer', 'count'): 584.876, ('outer', 'scan'): 584.918, ('outer', 'expand'): 585.046, ('outer', 'sort'): 585.551, ('outer', 'reduce'): 585.701, ('outer', 'final'): 586.004, ('outer', 'pack'): 586.092, ('outer', 'd2h'): 588.088, ('colw', 'start'): 589.03, ('colw', 'h2d'): 589.16, ('colw', 'csc'): 589.347, ('colw', 'count'): 589.37, ('colw', 'scan'): 589.406, ('colw', 'expand'): 589.558, ('colw', 'sort'): 590.067, ('colw', 'reduce'): 590.218, ('colw', 'final'): 590.483, ('colw', 'pack'): 590.553, ('colw', 'd2h'): 592.484, ('inner', 'start'): 593.423, ('inner', 'h2d'): 593.55, ('inner', 'csc'): 593.735, ('inner', 'count'): 593.757, ('inner', 'scan'): 593.792, ('inner', 'expand'): 593.938, ('inner', 'sort'): 594.454, ('inner', 'reduce'): 594.601, ('inner', 'final'): 594.868, ('inner', 'numeric'): 595.059, ('inner', 'pack'): 595.136, ('inner', 'd2h'): 597.135}"
Highly sparse,bcsstk32,44609,2014701,0.10124314474587429,6819653,6819653,6819653,6819653,6819653,0.0,,0.37599999999997635,7.613000000000056,0.23699999999996635,25.047000000000025,8.225999999999999,34.531,,,,,43.083,,42.684,43.541,44.479,"{('cu', 'start'): 939.14, ('cu', 'h2dmalloc'): 939.24, ('cu', 'h2d'): 939.847, ('cu', 'workest'): 940.223, ('cu', 'compute'): 947.836, ('cu', 'copy'): 948.073, ('cu', 'pack'): 948.148, ('cu', 'd2h'): 973.195, ('gust', 'start'): 978.866, ('gust', 'h2d'): 979.581, ('gust', 'count'): 979.79, ('gust', 'scan'): 979.838, ('gust', 'expand'): 981.294, ('gust', 'sort'): 993.844, ('gust', 'reduce'): 995.079, ('gust', 'final'): 996.599, ('gust', 'pack'): 996.68, ('gust', 'd2h'): 1021.111, ('outer', 'start'): 1026.954, ('outer', 'h2d'): 1027.662, ('outer', 'csc'): 1028.31, ('outer', 'count'): 1028.335, ('outer', 'scan'): 1028.374, ('outer', 'expand'): 1029.396, ('outer', 'sort'): 1041.915, ('outer', 'reduce'): 1043.132, ('outer', 'final'): 1044.221, ('outer', 'pack'): 1044.303, ('outer', 'd2h'): 1068.345, ('colw', 'start'): 1074.76, ('colw', 'h2d'): 1075.624, ('colw', 'csc'): 1076.28, ('colw', 'count'): 1076.32, ('colw', 'scan'): 1076.358, ('colw', 'expand'): 1077.578, ('colw', 'sort'): 1090.043, ('colw', 'reduce'): 1091.287, ('colw', 'final'): 1092.369, ('colw', 'pack'): 1092.448, ('colw', 'd2h'): 1116.949, ('inner', 'start'): 1123.408, ('inner', 'h2d'): 1124.287, ('inner', 'csc'): 1124.915, ('inner', 'count'): 1124.951, ('inner', 'scan'): 1124.991, ('inner', 'expand'): 1126.2, ('inner', 'sort'): 1138.75, ('inner', 'reduce'): 1139.974, ('inner', 'final'): 1141.049, ('inner', 'numeric'): 1142.605, ('inner', 'pack'): 1142.853, ('inner', 'd2h'): 1167.093}"
Extremely sparse,bcsstk31,35588,1181416,0.09328153508950845,4713580,4713580,4713580,4713580,4713580,0.0,,0.28499999999996817,4.475000000000023,0.26900000000000546,17.338999999999942,5.028999999999996,23.218,,,,,26.452,,26.678,26.943,27.62,"{('cu', 'start'): 787.764, ('cu', 'h2dmalloc'): 787.848, ('cu', 'h2d'): 788.225, ('cu', 'workest'): 788.51, ('cu', 'compute'): 792.985, ('cu', 'copy'): 793.254, ('cu', 'pack'): 793.331, ('cu', 'd2h'): 810.67, ('gust', 'start'): 814.473, ('gust', 'h2d'): 814.93, ('gust', 'count'): 815.076, ('gust', 'scan'): 815.125, ('gust', 'expand'): 815.84, ('gust', 'sort'): 821.857, ('gust', 'reduce'): 822.568, ('gust', 'final'): 823.646, ('gust', 'pack'): 823.724, ('gust', 'd2h'): 840.43, ('outer', 'start'): 844.498, ('outer', 'h2d'): 844.95, ('outer', 'csc'): 845.424, ('outer', 'count'): 845.449, ('outer', 'scan'): 845.487, ('outer', 'expand'): 846.034, ('outer', 'sort'): 852.04, ('outer', 'reduce'): 852.722, ('outer', 'final'): 853.45, ('outer', 'pack'): 853.53, ('outer', 'd2h'): 870.278, ('colw', 'start'): 874.676, ('colw', 'h2d'): 875.194, ('colw', 'csc'): 875.668, ('colw', 'count'): 875.701, ('colw', 'scan'): 875.738, ('colw', 'expand'): 876.361, ('colw', 'sort'): 882.331, ('colw', 'reduce'): 883.028, ('colw', 'final'): 883.737, ('colw', 'pack'): 883.81, ('colw', 'd2h'): 900.726, ('inner', 'start'): 905.167, ('inner', 'h2d'): 905.688, ('inner', 'csc'): 906.189, ('inner', 'count'): 906.224, ('inner', 'scan'): 906.263, ('inner', 'expand'): 906.886, ('inner', 'sort'): 912.885, ('inner', 'reduce'): 913.585, ('inner', 'final'): 914.316, ('inner', 'numeric'): 915.276, ('inner', 'pack'): 915.356, ('inner', 'd2h'): 932.191}"
Extremely sparse,bcsstm08,1074,1074,0.0931098696461825,1074,1074,1074,1074,1074,0.0,,0.08600000000001273,0.18299999999999272,0.05899999999996908,0.029999999999972715,0.32799999999997453,0.559,,,,,0.445,,0.54,0.491,0.518,"{('cu', 'start'): 514.681, ('cu', 'h2dmalloc'): 514.751, ('cu', 'h2d'): 514.768, ('cu', 'workest'): 514.854, ('cu', 'compute'): 515.037, ('cu', 'copy'): 515.096, ('cu', 'pack'): 515.115, ('cu', 'd2h'): 515.145, ('gust', 'start'): 515.256, ('gust', 'h2d'): 515.345, ('gust', 'count'): 515.364, ('gust', 'scan'): 515.405, ('gust', 'expand'): 515.426, ('gust', 'sort'): 515.474, ('gust', 'reduce'): 515.513, ('gust', 'final'): 515.571, ('gust', 'pack'): 515.589, ('gust', 'd2h'): 515.602, ('outer', 'start'): 515.717, ('outer', 'h2d'): 515.799, ('outer', 'csc'): 515.878, ('outer', 'count'): 515.899, ('outer', 'scan'): 515.935, ('outer', 'expand'): 515.955, ('outer', 'sort'): 515.999, ('outer', 'reduce'): 516.043, ('outer', 'final'): 516.099, ('outer', 'pack'): 516.117, ('outer', 'd2h'): 516.144, ('colw', 'start'): 516.273, ('colw', 'h2d'): 516.357, ('colw', 'csc'): 516.422, ('colw', 'count'): 516.44, ('colw', 'scan'): 516.477, ('colw', 'expand'): 516.496, ('colw', 'sort'): 516.54, ('colw', 'reduce'): 516.575, ('colw', 'final'): 516.628, ('colw', 'pack'): 516.646, ('colw', 'd2h'): 516.659, ('inner', 'start'): 516.778, ('inner', 'h2d'): 516.874, ('inner', 'csc'): 516.939, ('inner', 'count'): 516.957, ('inner', 'scan'): 516.993, ('inner', 'expand'): 517.011, ('inner', 'sort'): 517.055, ('inner', 'reduce'): 517.091, ('inner', 'final'): 517.142, ('inner', 'numeric'): 517.165, ('inner', 'pack'): 517.183, ('inner', 'd2h'): 517.196}"
Extremely sparse,bcsstm09,1083,1083,0.09233610341643582,1083,1083,1083,1083,1083,0.0,,0.07299999999997908,0.17600000000004457,0.05899999999996908,0.028999999999996362,0.3079999999999927,0.563,,,,,0.453,,0.54,0.491,0.513,"{('cu', 'start'): 518.033, ('cu', 'h2dmalloc'): 518.104, ('cu', 'h2d'): 518.121, ('cu', 'workest'): 518.194, ('cu', 'compute'): 518.37, ('cu', 'copy'): 518.429, ('cu', 'pack'): 518.447, ('cu', 'd2h'): 518.476, ('gust', 'start'): 518.612, ('gust', 'h2d'): 518.703, ('gust', 'count'): 518.722, ('gust', 'scan'): 518.765, ('gust', 'expand'): 518.786, ('gust', 'sort'): 518.833, ('gust', 'reduce'): 518.874, ('gust', 'final'): 518.933, ('gust', 'pack'): 518.95, ('gust', 'd2h'): 518.964, ('outer', 'start'): 519.08, ('outer', 'h2d'): 519.163, ('outer', 'csc'): 519.228, ('outer', 'count'): 519.248, ('outer', 'scan'): 519.283, ('outer', 'expand'): 519.302, ('outer', 'sort'): 519.347, ('outer', 'reduce'): 519.385, ('outer', 'final'): 519.449, ('outer', 'pack'): 519.467, ('outer', 'd2h'): 519.494, ('colw', 'start'): 519.636, ('colw', 'h2d'): 519.721, ('colw', 'csc'): 519.786, ('colw', 'count'): 519.804, ('colw', 'scan'): 519.84, ('colw', 'expand'): 519.86, ('colw', 'sort'): 519.904, ('colw', 'reduce'): 519.94, ('colw', 'final'): 519.992, ('colw', 'pack'): 520.01, ('colw', 'd2h'): 520.023, ('inner', 'start'): 520.139, ('inner', 'h2d'): 520.223, ('inner', 'csc'): 520.286, ('inner', 'count'): 520.304, ('inner', 'scan'): 520.34, ('inner', 'expand'): 520.358, ('inner', 'sort'): 520.401, ('inner', 'reduce'): 520.436, ('inner', 'final'): 520.489, ('inner', 'numeric'): 520.522, ('inner', 'pack'): 520.54, ('inner', 'd2h'): 520.553}"
Extremely sparse,bcspwr10,5300,21842,0.07775720897116412,60498,60498,60498,60498,60498,0.0,,0.07000000000005002,0.2479999999999336,0.06000000000005912,0.13799999999991996,0.37800000000004275,0.695,,,,,0.827,,0.908,0.861,0.885,"{('cu', 'start'): 533.853, ('cu', 'h2dmalloc'): 533.92, ('cu', 'h2d'): 533.947, ('cu', 'workest'): 534.017, ('cu', 'compute'): 534.265, ('cu', 'copy'): 534.325, ('cu', 'pack'): 534.344, ('cu', 'd2h'): 534.482, ('gust', 'start'): 534.566, ('gust', 'h2d'): 534.655, ('gust', 'count'): 534.685, ('gust', 'scan'): 534.726, ('gust', 'expand'): 534.753, ('gust', 'sort'): 535.015, ('gust', 'reduce'): 535.118, ('gust', 'final'): 535.239, ('gust', 'pack'): 535.258, ('gust', 'd2h'): 535.311, ('outer', 'start'): 535.408, ('outer', 'h2d'): 535.495, ('outer', 'csc'): 535.565, ('outer', 'count'): 535.585, ('outer', 'scan'): 535.62, ('outer', 'expand'): 535.647, ('outer', 'sort'): 535.912, ('outer', 'reduce'): 536.012, ('outer', 'final'): 536.079, ('outer', 'pack'): 536.097, ('outer', 'd2h'): 536.165, ('colw', 'start'): 536.332, ('colw', 'h2d'): 536.419, ('colw', 'csc'): 536.488, ('colw', 'count'): 536.508, ('colw', 'scan'): 536.542, ('colw', 'expand'): 536.569, ('colw', 'sort'): 536.818, ('colw', 'reduce'): 536.919, ('colw', 'final'): 536.977, ('colw', 'pack'): 536.996, ('colw', 'd2h'): 537.049, ('inner', 'start'): 537.209, ('inner', 'h2d'): 537.293, ('inner', 'csc'): 537.362, ('inner', 'count'): 537.38, ('inner', 'scan'): 537.415, ('inner', 'expand'): 537.441, ('inner', 'sort'): 537.697, ('inner', 'reduce'): 537.797, ('inner', 'final'): 537.851, ('inner', 'numeric'): 537.884, ('inner', 'pack'): 537.902, ('inner', 'd2h'): 537.955}"
